Identifiant de l'équipement,Equipement,Code thème,Thème,Code catégorie,Catégorie,Code type,Type,Statut,Commune,Adresse,Téléphone,Web,Code postal,latitude,longitude
5249,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue du Port Boyer,,,44300,47.2414545841,-1.54023919962
5251,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue André Chénier,,,44300,47.2539991416,-1.56793438279
5253,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue d'Ottawa,,,44300,47.2588533817,-1.5766620557
5265,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue Nina Simone,,,44000,47.2167980346,-1.53427561321
5267,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Allée Julien Gracq,,,44300,47.2432366108,-1.55114003852
5268,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue Julien Lanoë,,,44300,47.2669043251,-1.51627068759
5270,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue Louis et Louise Le Paih,,,44300,47.2609922329,-1.51210920913
5273,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Mail Pablo Picasso,,,44000,47.2148156741,-1.53691875521
5278,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue du Guatemala,,,44300,47.2610032146,-1.5657315924
5279,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue de Douarnenez,,,44300,47.2646430721,-1.57712058654
5287,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,CARQUEFOU,Passage de la Noue,,,44470,47.3036688858,-1.49110818172
5290,Aire de jeux Alphone Guihot,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,INDRE,Esplanade Alphonse Guihot,,,44610,47.1924551248,-1.64737636567
5313,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,ST-HERBLAIN,Avenue Antoine Lavoisier,,,44800,47.2284882552,-1.60380107322
57,Complexe Sportif Dervallières,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,NANTES,19 Rue Jean Marc Nattier,,,44100,47.2256917156,-1.59137578683
60,Gymnase Bout des Landes,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,NANTES,3 Boulevard René Cassin,,,44300,47.2637856585,-1.57642392235
732,Plaine de Jeux du Petit Port,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60117,Terrain de grands jeux,Ville de Nantes,NANTES,2 Boulevard des Tribunes,,,44300,47.2483348821,-1.56372001693
840,Gymnase du Club Athlétic Nantais,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Privé,,,,,44100,47.2121674934,-1.58463938318
864,Stade Pin Sec,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Ville de Nantes,NANTES,19 Rue Pierre Bouguer,,,44300,47.2426483702,-1.52016963991
92,Gymnase de la Mellinet,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Privé,NANTES,3 Rue Sainte Marthe,,,44100,47.202717676,-1.58033399971
1968,Complexe Sportif de la Ferrière,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Public,,,,,44700,47.2461578212,-1.59197970815
1973,Complexe Sportif de La Frébaudière,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Public,,,,,44700,47.2732098574,-1.6256554558
2042,Stade des Gripots,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Public,ST-SEBASTIEN,Rue des Plantes,,,44230,47.1945884326,-1.48352238612
2086,Les Écuries du Clos - Village du cheval,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60105,Centre équestre,Public,BOUGUENAIS,Rue des Champs de Bougon,,,44340,47.1670391904,-1.62918183448
2158,Circuits Rustiques d'Activites Plein Air des Gripots,6,SPORT ET LOISIRS,602,Pratique libre,60203,Parcours sportif,Public,ST-SEBASTIEN,Rue des Plantes,,,44230,47.1937733635,-1.48516778448
2200,Parcours sportif de la Ville-au-Denis,6,SPORT ET LOISIRS,602,Pratique libre,60203,Parcours sportif,Public,BOUGUENAIS,Allée des Soupirs,,,44340,47.1580198407,-1.62397992432
2216,Centre Sportif du Val de Chézine,6,SPORT ET LOISIRS,601,Salle et terrain de sport,,,Public,ST-HERBLAIN,Rue du Zambèze,,,44800,47.2409048059,-1.61838203478
2442,Stade de la Frémondière,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Non renseigné,COUERON,Rue de la Frémondière,,,44220,47.2104870128,-1.71708555056
2464,Bowling EuroBowl,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60104,Bowling,Privé,,,,,44230,47.1895824574,-1.48606376926
2501,Centre Equestre de la Pirouette,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60105,Centre équestre,Non renseigné,COUERON,Rue de la Blussière,,,44220,47.2437449074,-1.70659506401
2544,Stade de Football Marcel Lejay,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Non renseigné,LA-MONTAGNE,Allée du Château d'Aux,,,44620,47.1811662272,-1.67548286862
2602,Plateau sportif de la Reinetière,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60117,Terrain de grands jeux,Non renseigné,SAINTE-LUCE-SUR-LOIRE,Boulevard Louis Pasteur,,,44980,47.2589533862,-1.49054824363
2633,Base Nautique Canöé Kayak Vertou,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60101,Base nautique,Non renseigné,VERTOU,Boulevard Guichet Sérex,,,44120,47.1619241984,-1.47786508974
2645,Gymnase Henri Michel,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Public,BASSE-GOULAINE,Rue de la Poste,,,44115,47.2169161921,-1.46801265146
2673,Gymnase Raymond Durand,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Non renseigné,VERTOU,Route du Mortier Vannerie,,,44120,47.183702552,-1.4977204923
3155,Skatepark Le Hangar - Nantes,6,SPORT ET LOISIRS,602,Pratique libre,60202,Skatepark,Non renseigné,NANTES,9 Allée des Vinaigriers,,,44300,47.2196220558,-1.51303380775
32,Gymnase Gobelets Ripossière,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,NANTES,24 Rue des Gobelets,,,44200,47.1910659921,-1.5293659084
3262,Rezé Tennis Club - Halles de la Trocardière,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60116,Tennis,Non renseigné,REZE,Rue des Champs Garnier,,,44400,47.1811938943,-1.56791198789
3310,Gymnase de la Baronnais,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Public,BOUGUENAIS,Chemin de la Neustrie,,,44340,47.1762295658,-1.59302228986
3373,Complexe Sportif Alella,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Public,CARQUEFOU,Rue Victor Hugo,,,44470,47.283476054,-1.48272657719
3449,Complexe Sports Loisirs Francis Lespinet,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Non renseigné,LA-MONTAGNE,Allée du Château d'Aux,,,44620,47.1827492528,-1.67655752533
3489,Gymnase Marcel Le Bonniec,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Non renseigné,SAINTE-LUCE-SUR-LOIRE,53 Boulevard Louis Pasteur,,,44980,47.258251202,-1.49018591549
3497,Salle de Judo Les Sorinières,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60106,Combats ? Arts martiaux,Non renseigné,LES-SORINIERES,Rue des Papillons,,,44840,47.1482185611,-1.52296742589
3531,Tir à l'Arc Saint Herblain,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60118,Tir,Non renseigné,ST-HERBLAIN,Boulevard Salvador Allende,,,44800,47.2157731369,-1.62048942966
3790,Salle omnisports des Echalonnières,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Non renseigné,VERTOU,Boulevard Luc Dejoie,,,44120,47.1767514175,-1.47063261942
3902,Terrain multi-sports Terrain du Petit Verger,6,SPORT ET LOISIRS,602,Pratique libre,60201,Terrain multi-sports,Ville de Nantes,NANTES,Avenue du Fruitier,,,44100,47.2073848507,-1.60361199499
3906,Terrain multi-sports Meissonier,6,SPORT ET LOISIRS,602,Pratique libre,60201,Terrain multi-sports,Ville de Nantes,NANTES,Rue Ernest Meissonnier,,,44100,47.2244073036,-1.58999874247
3907,Salle de Musculation du Jamet - Bellevue,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,,,,,44100,47.2103400235,-1.60302864848
3921,Base Nautique de l'UNA,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60101,Base nautique,Etat,NANTES,Chemin de la Houssinière,,,44300,47.2367088536,-1.55129618623
3970,Terrain multi-sports Millerand,6,SPORT ET LOISIRS,602,Pratique libre,60201,Terrain multi-sports,Ville de Nantes,NANTES,Rue du Général de Bollardière,,,44200,47.2091102632,-1.53037445564
4044,Terrain multi-sports Louis Le Nain,6,SPORT ET LOISIRS,602,Pratique libre,60201,Terrain multi-sports,Ville de Nantes,NANTES,Rue Louis Le Nain,,,44100,47.2258162794,-1.59817455681
41,Gymnase Malakoff 4,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,NANTES,16 Rue d'Angleterre,,,44000,47.214695365,-1.52857642663
4194,Court de Tennis,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60116,Tennis,Non renseigné,BOUAYE,Chemin de la Piogerie,,,44830,47.1506353398,-1.692620611
4227,Terrain multisport,6,SPORT ET LOISIRS,602,Pratique libre,60201,Terrain multi-sports,Public,BASSE-GOULAINE,Square de Theley,,,44115,47.2176312648,-1.46578072734
4257,Salle Antarès,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Non renseigné,SAUTRON,Rue de la Forêt,,,44880,47.2662087669,-1.6794411184
4294,Tennis couverts,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60116,Tennis,Public,CARQUEFOU,Rue du Moulin Boisseau,,,44470,47.2844351825,-1.4834134758
4364,Swing-Golf de Port-Barbe,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60108,Golf,Non renseigné,LA-CHAPELLE-SUR-ERDRE,Route de la Jonelière,,,44240,47.2635553083,-1.54072242209
4517,Poney Club Salantine Houssay,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60105,Centre équestre,Non renseigné,ST-HERBLAIN,Rue Jean Jacques Rousseau,,,44800,47.2296861896,-1.59971943633
4841,Terrain multi-sports,6,SPORT ET LOISIRS,602,Pratique libre,60201,Terrain multi-sports,Non renseigné,SAUTRON,Rue de la Forêt,,,44880,47.2667273755,-1.67814038914
4869,Circuit d'orientation des îles de Loire,6,SPORT ET LOISIRS,602,Pratique libre,60203,Parcours sportif,Public,ST-SEBASTIEN,Boulevard des Pas Enchantés,,,44230,47.2117695671,-1.4957334719
4897,Salle Alice Milliat,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Public,LES-SORINIERES,Rue des Sports,,,44840,47.1455347822,-1.52165935542
4933,Piste de Bicross,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60102,Bicross,Non renseigné,SAINT-JEAN-DE-BOISEAU,Rue de la Cale,,,44640,47.1966702625,-1.69835572977
4936,Plateau multi-sports Rezé-centre,6,SPORT ET LOISIRS,602,Pratique libre,60201,Terrain multi-sports,Non renseigné,REZE,Rue Camille Jouis,,,44400,47.1899071173,-1.57103947531
5059,Base fluviale,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60101,Base nautique,Non renseigné,VERTOU,17 Quai de la Chaussée des Moines,,,44120,47.1678546527,-1.48000155358
5067,Boulodrome,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60103,Boulodrome,Non renseigné,ORVAULT,10 Rue Stevin,,,44700,47.2589343456,-1.63453890308
5097,Plage de Saint-Sébastien,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,ST-SEBASTIEN,Boulevard des Pas Enchantés,,,44230,47.2054757449,-1.52270977225
5105,Aire de jeux des Gripôts,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,ST-SEBASTIEN,Chemin de l'Ouche des Landes,,,44230,47.1932960785,-1.48437845618
5133,Aire de Jeux Renaud Barrault,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,BOUGUENAIS,Rue Andromède,,,44340,47.1795541463,-1.58688507009
5143,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,SAINT-LEGER-LES-VIGNES,Rue de la Rive,,,44710,47.1337656563,-1.73277427542
5146,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,LES-SORINIERES,Impasse de la Forge,,,44840,47.1487197486,-1.53384549832
5151,Aire de jeux la Métairie,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,LA-MONTAGNE,Rue des Champs Thébaud,,,44620,47.1835452546,-1.69130147159
5155,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,SAINT-AIGNAN-GRANDLIEU,Avenue de la Presqu'île du Dun,,,44860,47.1218084571,-1.63728275726
5157,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Boulevard Henri Dunant,,,44300,47.2439288998,-1.51940268883
5186,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Place du Muguet Nantais,,,44200,47.1954808163,-1.52866266269
5189,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Allée des Hélices,,,44200,47.2056411784,-1.54448877589
5199,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue Saint François,,,44000,47.2183128456,-1.54552528266
52,Complexe Sportif de la Durantière,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,NANTES,70 Rue de la Durantière,,,44100,47.2141254684,-1.60509557886
5213,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue du Fonteny,,,44100,47.2043371829,-1.59319585592
5215,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue des Usines,,,44100,47.1947029682,-1.61626736021
5219,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue Etienne Coutan,,,44100,47.2053952444,-1.6079966001
5226,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue Antoine Watteau,,,44100,47.2250276093,-1.59927532403
5229,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Rue Honoré Daumier,,,44100,47.2230600103,-1.59588952402
5233,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,NANTES,Boulevard des Anglais,,,44000,47.2239318179,-1.58361543244
5286,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,INDRE,Rue de l'Allier,,,44610,47.198332688,-1.66523931458
5299,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,REZE,Rue de la Basse Lande,,,44400,47.1805971735,-1.54074742702
53,Gymnase Pierre de Coubertin,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,NANTES,115 Boulevard du Massacre,,,44100,47.2305298811,-1.59366790623
5310,Aire de jeux,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60114,Site de loisirs,Non renseigné,ST-HERBLAIN,Rue de l'Ecole,,,44800,47.2181283446,-1.60777756694
64,Gymnase du Port Boyer,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,NANTES,73 Rue du Port Boyer,,,44300,47.2407760971,-1.53826192219
695,Stade Joseph Geoffroy La Saint-Pierre,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Privé,,,,,44300,47.2397349607,-1.53284535495
706,Terrain multi-sports La Grande Noue,6,SPORT ET LOISIRS,602,Pratique libre,60201,Terrain multi-sports,Ville de Nantes,NANTES,10 Rue de la Bottière,,,44300,47.2368726884,-1.52203929732
71,Gymnase du Coudray,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,,,,,44000,47.2327235681,-1.54372093632
722,Stade de la Gilarderie,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Ville de Nantes,,,,,44200,47.1883832525,-1.52082048908
723,Stade des Bourdonnières,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Région,,,,,44200,47.1848018762,-1.51960027739
738,Stade Annexe de Procé,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Ville de Nantes,NANTES,Rue des Dervallières,,,44100,47.2219052565,-1.5803084921
747,Stade Pascal-Laporte,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Ville de Nantes,NANTES,74 Boulevard des Anglais,,,44100,47.2292210074,-1.5821092026
842,Gymnase Chantenay,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Ville de Nantes,NANTES,7 Rue de la Croix,,,44100,47.1986446499,-1.59478762031
866,Centre Nautique Nantais,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60101,Base nautique,Ville de Nantes,LA-CHAPELLE-SUR-ERDRE,Route de la Jonelière,,,44240,47.2588393693,-1.53955084544
94,Gymnase ASTA,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60109,Gymnase,Privé,NANTES,9 Rue des Epinettes,,,44300,47.2282851424,-1.52010466257
99,Stade Marcel Saupin,6,SPORT ET LOISIRS,601,Salle et terrain de sport,60115,Stade,Ville de Nantes,,,,,44000,47.212811137,-1.53864711073
